OBJECTID_1,HydroID,DrainID,Name,Descript,GlobalWshd,RELATEDOID,WarningMsg,HUCID,Edited,waterID,AverageSam,SampleCoun,areaskqm,COUNT,SUM_Averag,SHAPE_Leng,SHAPE_Area
0,2,2,21NYDECA_WQX-14012200,SS BP v1.3.4,1,,,02040104,0,122.00000000000,1.09420000000,10,47.86661827920,1.00000000000,2.00000000000,54920.01050000000,47866618.27850000000
0,2,2,21NYDECA_WQX-SWINGBRR_09_0108_DH,SS BP v1.3.4,1,,,02040104,0,96.00000000000,0.12025000000,4,248.05809470800,4.00000000000,2.51000000000,121820.02080000000,248058094.70700000000
0,2,2,21NYDECA_WQX-10031001,SS BP v1.3.4,1,,,02010006,0,25.00000000000,0.10012500000,8,1585.97456518000,4.00000000000,4.19000000000,431280.07730000000,1585974565.19000000000
0,2,2,21NYDECA_WQX-06022401,SS BP v1.3.4,1,,,02050102,0,174.00000000000,0.06755555556,9,74.57992789810,1.00000000000,0.04000000000,58440.01070000000,74579927.89800000000
0,2,2,21NYDECA_WQX-07044100,SS BP v1.3.4,1,,,04140201,0,65.00000000000,4.48030000000,10,43.42761582880,1.00000000000,0.50000000000,53500.00980000000,43427615.82750000000
0,3,3,21NYDECA_WQX-11010157,SS BP v1.3.4,1,1,,02020003,0,8.00000000000,0.28810000000,40,11946.54179110000,18.00000000000,60.10000000000,1253920.22450000000,11946541791.00000000000
0,2,2,Big Creek @ California Rd,SS BP v1.3.4,1,,,02020004,0,89.00000000000,1.45000000000,1,49.28551824180,1.00000000000,0.30000000000,48340.00950000000,49285518.24200000000
0,2,2,21NYDECA_WQX-09031081,SS BP v1.3.4,1,,,04150305,0,36.00000000000,0.34240000000,10,2568.94762217000,2.00000000000,4.57000000000,675220.11820000000,2568947622.17000000000
0,3,3,21NYDECA_WQX-14010001,SS BP v1.3.4,1,1,,02040104,0,125.00000000000,0.15680769231,39,7963.53683383000,25.00000000000,10.41000000000,728300.13690000000,7963536833.82000000000
0,2,2,21NYDECA_WQX-10032101,SS BP v1.3.4,1,,,02010006,0,24.00000000000,0.10255555556,9,143.42505119700,1.00000000000,0.06000000000,86960.01510000000,143425051.19700000000
0,2,2,21NYDECA_WQX-05032134,SS BP v1.3.4,1,,,02050104,0,193.00000000000,1.37330000000,10,476.05807730000,2.00000000000,4.98000000000,159780.02950000000,476058077.29900000000
0,2,2,21NYDECA_WQX-06011601,SS BP v1.3.4,1,,,02050101,0,181.00000000000,0.10670000000,10,264.97309832300,1.00000000000,0.60000000000,141100.02590000000,264973098.32200000000
0,3,3,21NYDECA_WQX-11010215,SS BP v1.3.4,1,1,,02020003,0,7.00000000000,0.16932307692,39,7127.99240010000,9.00000000000,1.49000000000,781840.13990000000,7127992400.10000000000
