Name,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MAJORITY_C,MAJORITY_P,MINORITY,MINORITY_C,MINORITY_P,MEDIAN,PCT90
21NYDECA_WQX-09051001,32,477417.00000000000,566791047.29700000000,81,81,0,81.00000000000,0.00000000000,38670777.00000000000,1,81,477417,13.83230000000,81,477417,13.83230000000,81,81
21NYDECA_WQX-09043105,33,11471.00000000000,13618409.28070000000,81,81,0,81.00000000000,0.00000000000,929151.00000000000,1,81,11471,14.56510000000,81,11471,14.56510000000,81,81
21NYDECA_WQX-09032200,34,45.00000000000,53424.14938800000,81,81,0,81.00000000000,0.00000000000,3645.00000000000,1,81,45,0.36130000000,81,45,0.36130000000,81,81
21NYDECA_WQX-09031081,35,1798.00000000000,2134591.56888000000,81,81,0,81.00000000000,0.00000000000,145638.00000000000,1,81,1798,0.08560000000,81,1798,0.08560000000,81,81
21NYDECA_WQX-09031003,36,102667.00000000000,121886603.22700000000,81,81,0,81.00000000000,0.00000000000,8316027.00000000000,1,81,102667,3.83960000000,81,102667,3.83960000000,81,81
21NYDECA_WQX-09022406,37,15940.00000000000,18924020.91650000000,81,81,0,81.00000000000,0.00000000000,1291140.00000000000,1,81,15940,18.88940000000,81,15940,18.88940000000,81,81
21NYDECA_WQX-09022303,38,41646.00000000000,49442269.45360000000,81,81,0,81.00000000000,0.00000000000,3373326.00000000000,1,81,41646,19.60710000000,81,41646,19.60710000000,81,81
21NYDECA_WQX-09022203,39,9709.00000000000,11526557.03130000000,81,81,0,81.00000000000,0.00000000000,786429.00000000000,1,81,9709,1.98670000000,81,9709,1.98670000000,81,81
21NYDECA_WQX-09021502,40,13510.00000000000,16039116.84960000000,81,81,0,81.00000000000,0.00000000000,1094310.00000000000,1,81,13510,15.74130000000,81,13510,15.74130000000,81,81
21NYDECA_WQX-09021102,41,32355.00000000000,38411963.41000000000,81,81,0,81.00000000000,0.00000000000,2620755.00000000000,1,81,32355,9.73640000000,81,32355,9.73640000000,81,81
21NYDECA_WQX-09021009,42,68519.00000000000,81345984.26480000000,81,81,0,81.00000000000,0.00000000000,5550039.00000000000,1,81,68519,3.80950000000,81,68519,3.80950000000,81,81
21NYDECA_WQX-08012201,45,3029.00000000000,3596038.85547000000,81,81,0,81.00000000000,0.00000000000,245349.00000000000,1,81,3029,55.62900000000,81,3029,55.62900000000,81,81
21NYDECA_WQX-08012116,46,38.00000000000,45113.72614990000,81,81,0,81.00000000000,0.00000000000,3078.00000000000,1,81,38,0.03040000000,81,38,0.03040000000,81,81
21NYDECA_WQX-08011E02,47,33939.00000000000,40292493.46840000000,81,81,0,81.00000000000,0.00000000000,2749059.00000000000,1,81,33939,47.69330000000,81,33939,47.69330000000,81,81
21NYDECA_WQX-08011A00,48,4658.00000000000,5529993.06332000000,81,81,0,81.00000000000,0.00000000000,377298.00000000000,1,81,4658,25.15120000000,81,4658,25.15120000000,81,81
21NYDECA_WQX-08011901,49,17.00000000000,20182.45643550000,81,81,0,81.00000000000,0.00000000000,1377.00000000000,1,81,17,0.11210000000,81,17,0.11210000000,81,81
21NYDECA_WQX-08011802,50,8204.00000000000,9739816.03509000000,81,81,0,81.00000000000,0.00000000000,664524.00000000000,1,81,8204,14.26110000000,81,8204,14.26110000000,81,81
21NYDECA_WQX-08011201,53,25597.00000000000,30388843.37520000000,81,81,0,81.00000000000,0.00000000000,2073357.00000000000,1,81,25597,3.97680000000,81,25597,3.97680000000,81,81
21NYDECA_WQX-08010090,55,4876.00000000000,5788803.38702000000,81,81,0,81.00000000000,0.00000000000,394956.00000000000,1,81,4876,2.23530000000,81,4876,2.23530000000,81,81
21NYDECA_WQX-08010001,56,335582.00000000000,398404064.44300000000,81,81,0,81.00000000000,0.00000000000,27182142.00000000000,1,81,335582,10.96980000000,81,335582,10.96980000000,81,81
21NYDECA_WQX-07065100,57,8390.00000000000,9960635.85256000000,81,81,0,81.00000000000,0.00000000000,679590.00000000000,1,81,8390,13.10630000000,81,8390,13.10630000000,81,81
21NYDECA_WQX-07054100,58,21912.00000000000,26013999.14200000000,81,81,0,81.00000000000,0.00000000000,1774872.00000000000,1,81,21912,20.41380000000,81,21912,20.41380000000,81,81
21NYDECA_WQX-07053702,59,10386.00000000000,12330293.67870000000,81,81,0,81.00000000000,0.00000000000,841266.00000000000,1,81,10386,38.06490000000,81,10386,38.06490000000,81,81
21NYDECA_WQX-07053603,60,37239.00000000000,44210264.42350000000,81,81,0,81.00000000000,0.00000000000,3016359.00000000000,1,81,37239,30.07070000000,81,37239,30.07070000000,81,81
21NYDECA_WQX-07053301,61,88185.00000000000,104693524.75100000000,81,81,0,81.00000000000,0.00000000000,7142985.00000000000,1,81,88185,32.03860000000,81,88185,32.03860000000,81,81
21NYDECA_WQX-07047100,62,201.00000000000,238627.86726600000,81,81,0,81.00000000000,0.00000000000,16281.00000000000,1,81,201,3.00940000000,81,201,3.00940000000,81,81
21NYDECA_WQX-07044100,63,10316.00000000000,12247189.44640000000,81,81,0,81.00000000000,0.00000000000,835596.00000000000,1,81,10316,28.21510000000,81,10316,28.21510000000,81,81
21NYDECA_WQX-07034701,64,4467.00000000000,5303237.22925000000,81,81,0,81.00000000000,0.00000000000,361827.00000000000,1,81,4467,26.53870000000,81,4467,26.53870000000,81,81
21NYDECA_WQX-07034301,65,1180.00000000000,1400899.91729000000,81,81,0,81.00000000000,0.00000000000,95580.00000000000,1,81,1180,36.80600000000,81,1180,36.80600000000,81,81
21NYDECA_WQX-07024201,66,42958.00000000000,50999880.20910000000,81,81,0,81.00000000000,0.00000000000,3479598.00000000000,1,81,42958,19.02760000000,81,42958,19.02760000000,81,81
21NYDECA_WQX-07010005,67,1937813.00000000000,2300578026.62000000000,81,81,0,81.00000000000,0.00000000000,156962853.00000000000,1,81,1937813,17.49480000000,81,1937813,17.49480000000,81,81
21NYDECA_WQX-06032102,68,63101.00000000000,74913716.67850000000,81,81,0,81.00000000000,0.00000000000,5111181.00000000000,1,81,63101,19.53250000000,81,63101,19.53250000000,81,81
21NYDECA_WQX-06031900,69,3427.00000000000,4068545.77673000000,81,81,0,81.00000000000,0.00000000000,277587.00000000000,1,81,3427,20.68570000000,81,3427,20.68570000000,81,81
21NYDECA_WQX-06031802,70,5739.00000000000,6813359.85195000000,81,81,0,81.00000000000,0.00000000000,464859.00000000000,1,81,5739,18.77090000000,81,5739,18.77090000000,81,81
21NYDECA_WQX-06031715,71,22053.00000000000,26181394.81010000000,81,81,0,81.00000000000,0.00000000000,1786293.00000000000,1,81,22053,11.16740000000,81,22053,11.16740000000,81,81
21NYDECA_WQX-06031600,72,21722.00000000000,25788430.51120000000,81,81,0,81.00000000000,0.00000000000,1759482.00000000000,1,81,21722,17.47120000000,81,21722,17.47120000000,81,81
21NYDECA_WQX-06031301,73,77574.00000000000,92096110.32500000000,81,81,0,81.00000000000,0.00000000000,6283494.00000000000,1,81,77574,31.57330000000,81,77574,31.57330000000,81,81
21NYDECA_WQX-06031201,74,170479.00000000000,202393234.74500000000,81,81,0,81.00000000000,0.00000000000,13808799.00000000000,1,81,170479,22.74590000000,81,170479,22.74590000000,81,81
Bridge at Bellona,75,765.00000000000,908210.53959600000,81,81,0,81.00000000000,0.00000000000,61965.00000000000,1,81,765,1.38090000000,81,765,1.38090000000,81,81
Bridge @ Blakley Rd.,76,8031.00000000000,9534429.86078000000,81,81,0,81.00000000000,0.00000000000,650511.00000000000,1,81,8031,7.30450000000,81,8031,7.30450000000,81,81
Brandy Bay Mouth,77,3835.00000000000,4552924.73118000000,81,81,0,81.00000000000,0.00000000000,310635.00000000000,1,81,3835,50.29510000000,81,3835,50.29510000000,81,81
Bradley Creek Carrie Ann Dr,78,5596.00000000000,6643589.77723000000,81,81,0,81.00000000000,0.00000000000,453276.00000000000,1,81,5596,29.82150000000,81,5596,29.82150000000,81,81
Bolter Creek,79,11416.00000000000,13553113.09810000000,81,81,0,81.00000000000,0.00000000000,924696.00000000000,1,81,11416,40.94400000000,81,11416,40.94400000000,81,81
Boiceville,80,8426.00000000000,10003375.17210000000,81,81,0,81.00000000000,0.00000000000,682506.00000000000,1,81,8426,22.58070000000,81,8426,22.58070000000,81,81
Boardman Creek,81,7489.00000000000,8890965.66148000000,81,81,0,81.00000000000,0.00000000000,606609.00000000000,1,81,7489,40.14900000000,81,7489,40.14900000000,81,81
Blakeslee Hill,82,17954.00000000000,21315048.40250000000,81,81,0,81.00000000000,0.00000000000,1454274.00000000000,1,81,17954,24.36060000000,81,17954,24.36060000000,81,81
Big Stream Mouth @ Glenora Point,83,25944.00000000000,30800802.92720000000,81,81,0,81.00000000000,0.00000000000,2101464.00000000000,1,81,25944,32.09500000000,81,25944,32.09500000000,81,81
Big Salmon Creek Above Fork - Rapid Response,85,5412.00000000000,6425144.36640000000,81,81,0,81.00000000000,0.00000000000,438372.00000000000,1,81,5412,6.88260000000,81,5412,6.88260000000,81,81
Big Creek @ California Rd,86,8928.00000000000,10599351.23860000000,81,81,0,81.00000000000,0.00000000000,723168.00000000000,1,81,8928,21.49250000000,81,8928,21.49250000000,81,81
Beaver Creek,87,2198.00000000000,2609472.89677000000,81,81,0,81.00000000000,0.00000000000,178038.00000000000,1,81,2198,16.61880000000,81,2198,16.61880000000,81,81
Barrile Site,88,4465.00000000000,5300862.82261000000,81,81,0,81.00000000000,0.00000000000,361665.00000000000,1,81,4465,16.40940000000,81,4465,16.40940000000,81,81
Banks Road,89,18478.00000000000,21937142.94200000000,81,81,0,81.00000000000,0.00000000000,1496718.00000000000,1,81,18478,23.31050000000,81,18478,23.31050000000,81,81
21NYDECA_WQX-WHITNEYPTR_160035_DH,91,30.00000000000,35616.09959200000,81,81,0,81.00000000000,0.00000000000,2430.00000000000,1,81,30,37.97470000000,81,30,37.97470000000,81,81
21NYDECA_WQX-WHITEL_090117_DH,92,4.00000000000,4748.81327893000,81,81,0,81.00000000000,0.00000000000,324.00000000000,1,81,4,0.87530000000,81,4,0.87530000000,81,81
21NYDECA_WQX-SWINGBRR_09_0108_DH,93,21091.00000000000,25039305.21650000000,81,81,0,81.00000000000,0.00000000000,1708371.00000000000,1,81,21091,10.08720000000,81,21091,10.08720000000,81,81
21NYDECA_WQX-ROUNDP_080152_DH,95,1025.00000000000,1216883.40273000000,81,81,0,81.00000000000,0.00000000000,83025.00000000000,1,81,1025,2.16410000000,81,1025,2.16410000000,81,81
21NYDECA_WQX-MORNINGSDL_090050_DH,98,309.00000000000,366845.82579800000,81,81,0,81.00000000000,0.00000000000,25029.00000000000,1,81,309,3.96410000000,81,309,3.96410000000,81,81
21NYDECA_WQX-LHUNTING_090216_DH,101,98.00000000000,116345.92533400000,81,81,0,81.00000000000,0.00000000000,7938.00000000000,1,81,98,10.08230000000,81,98,10.08230000000,81,81
21NYDECA_WQX-CRANBERP_080155_TMDL,102,2.00000000000,2374.40663947000,81,81,0,81.00000000000,0.00000000000,162.00000000000,1,81,2,1.49250000000,81,2,1.49250000000,81,81
21NYDECA_WQX-16012102,105,21019.00000000000,24953826.57750000000,81,81,0,81.00000000000,0.00000000000,1702539.00000000000,1,81,21019,27.47010000000,81,21019,27.47010000000,81,81
21NYDECA_WQX-16012100,106,10211.00000000000,12122533.09780000000,81,81,0,81.00000000000,0.00000000000,827091.00000000000,1,81,10211,9.79780000000,81,10211,9.79780000000,81,81
21NYDECA_WQX-16011112,107,439.00000000000,521182.25736300000,81,81,0,81.00000000000,0.00000000000,35559.00000000000,1,81,439,1.66350000000,81,439,1.66350000000,81,81
21NYDECA_WQX-15012105,108,358.00000000000,425018.78846500000,81,81,0,81.00000000000,0.00000000000,28998.00000000000,1,81,358,0.47420000000,81,358,0.47420000000,81,81
21NYDECA_WQX-15011001,109,1716.00000000000,2037240.89666000000,81,81,0,81.00000000000,0.00000000000,138996.00000000000,1,81,1716,0.86410000000,81,1716,0.86410000000,81,81
21NYDECA_WQX-14042201,110,23784.00000000000,28236443.75650000000,81,81,0,81.00000000000,0.00000000000,1926504.00000000000,1,81,23784,20.90090000000,81,23784,20.90090000000,81,81
21NYDECA_WQX-14041077,111,11317.00000000000,13435579.96940000000,81,81,0,81.00000000000,0.00000000000,916677.00000000000,1,81,11317,32.69680000000,81,11317,32.69680000000,81,81
21NYDECA_WQX-14023104,112,10.00000000000,11872.03319730000,81,81,0,81.00000000000,0.00000000000,810.00000000000,1,81,10,0.08140000000,81,10,0.08140000000,81,81
21NYDECA_WQX-14022300,113,371.00000000000,440452.43162100000,81,81,0,81.00000000000,0.00000000000,30051.00000000000,1,81,371,0.91870000000,81,371,0.91870000000,81,81
21NYDECA_WQX-14022200,114,192.00000000000,227943.03738900000,81,81,0,81.00000000000,0.00000000000,15552.00000000000,1,81,192,0.42660000000,81,192,0.42660000000,81,81
21NYDECA_WQX-14022104,115,1443.00000000000,1713134.39038000000,81,81,0,81.00000000000,0.00000000000,116883.00000000000,1,81,1443,1.02080000000,81,1443,1.02080000000,81,81
21NYDECA_WQX-14012400,116,751.00000000000,891589.69312000000,81,81,0,81.00000000000,0.00000000000,60831.00000000000,1,81,751,2.43330000000,81,751,2.43330000000,81,81
21NYDECA_WQX-14012300,117,7325.00000000000,8696264.31705000000,81,81,0,81.00000000000,0.00000000000,593325.00000000000,1,81,7325,12.46320000000,81,7325,12.46320000000,81,81
21NYDECA_WQX-14012200,118,4068.00000000000,4829543.10467000000,81,81,0,81.00000000000,0.00000000000,329508.00000000000,1,81,4068,10.08700000000,81,4068,10.08700000000,81,81
21NYDECA_WQX-14011400,119,601.00000000000,713509.19516000000,81,81,0,81.00000000000,0.00000000000,48681.00000000000,1,81,601,1.08160000000,81,601,1.08160000000,81,81
21NYDECA_WQX-14011301,120,68058.00000000000,80798683.53440000000,81,81,0,81.00000000000,0.00000000000,5512698.00000000000,1,81,68058,27.99730000000,81,68058,27.99730000000,81,81
21NYDECA_WQX-14010001,121,768056.00000000000,911838632.94100000000,81,81,0,81.00000000000,0.00000000000,62212536.00000000000,1,81,768056,11.48480000000,81,768056,11.48480000000,81,81
21NYDECA_WQX-13111011,122,75240.00000000000,89325177.77670000000,81,81,0,81.00000000000,0.00000000000,6094440.00000000000,1,81,75240,20.25660000000,81,75240,20.25660000000,81,81
21NYDECA_WQX-13103202,123,17564.00000000000,20852039.10780000000,81,81,0,81.00000000000,0.00000000000,1422684.00000000000,1,81,17564,20.85220000000,81,17564,20.85220000000,81,81
21NYDECA_WQX-13103116,124,1884.00000000000,2236691.05438000000,81,81,0,81.00000000000,0.00000000000,152604.00000000000,1,81,1884,10.29400000000,81,1884,10.29400000000,81,81
21NYDECA_WQX-13092100,125,24113.00000000000,28627033.64870000000,81,81,0,81.00000000000,0.00000000000,1953153.00000000000,1,81,24113,25.74170000000,81,24113,25.74170000000,81,81
21NYDECA_WQX-13081002,126,304.00000000000,360909.80919900000,81,81,0,81.00000000000,0.00000000000,24624.00000000000,1,81,304,66.08700000000,81,304,66.08700000000,81,81
21NYDECA_WQX-13064205,127,15642.00000000000,18570234.32730000000,81,81,0,81.00000000000,0.00000000000,1267002.00000000000,1,81,15642,15.53770000000,81,15642,15.53770000000,81,81
21NYDECA_WQX-13064101,128,16114.00000000000,19130594.29420000000,81,81,0,81.00000000000,0.00000000000,1305234.00000000000,1,81,16114,27.06420000000,81,16114,27.06420000000,81,81
21NYDECA_WQX-13063302,129,6595.00000000000,7829605.89364000000,81,81,0,81.00000000000,0.00000000000,534195.00000000000,1,81,6595,15.58590000000,81,6595,15.58590000000,81,81
21NYDECA_WQX-13062203,130,47482.00000000000,56370788.02760000000,81,81,0,81.00000000000,0.00000000000,3846042.00000000000,1,81,47482,5.84830000000,81,47482,5.84830000000,81,81
21NYDECA_WQX-13051002,131,79508.00000000000,94392161.54540000000,81,81,0,81.00000000000,0.00000000000,6440148.00000000000,1,81,79508,18.03450000000,81,79508,18.03450000000,81,81
21NYDECA_WQX-13013310,132,18341.00000000000,21774496.08720000000,81,81,0,81.00000000000,0.00000000000,1485621.00000000000,1,81,18341,14.47820000000,81,18341,14.47820000000,81,81
21NYDECA_WQX-13013203,133,13.00000000000,15433.64315650000,81,81,0,81.00000000000,0.00000000000,1053.00000000000,1,81,13,0.07050000000,81,13,0.07050000000,81,81
21NYDECA_WQX-13013110,134,4213.00000000000,5001687.58604000000,81,81,0,81.00000000000,0.00000000000,341253.00000000000,1,81,4213,11.88300000000,81,4213,11.88300000000,81,81
21NYDECA_WQX-13012701,135,7405.00000000000,8791240.58262000000,81,81,0,81.00000000000,0.00000000000,599805.00000000000,1,81,7405,11.07460000000,81,7405,11.07460000000,81,81
21NYDECA_WQX-13012604,136,399.00000000000,473694.12457400000,81,81,0,81.00000000000,0.00000000000,32319.00000000000,1,81,399,2.71690000000,81,399,2.71690000000,81,81
21NYDECA_WQX-13012501,137,11141.00000000000,13226632.18510000000,81,81,0,81.00000000000,0.00000000000,902421.00000000000,1,81,11141,17.27880000000,81,11141,17.27880000000,81,81
21NYDECA_WQX-13011E00,138,192.00000000000,227943.03738900000,81,81,0,81.00000000000,0.00000000000,15552.00000000000,1,81,192,0.63900000000,81,192,0.63900000000,81,81
21NYDECA_WQX-13011C01,139,66.00000000000,78355.41910240000,81,81,0,81.00000000000,0.00000000000,5346.00000000000,1,81,66,0.78540000000,81,66,0.78540000000,81,81
21NYDECA_WQX-13011904,140,424.00000000000,503374.20756700000,81,81,0,81.00000000000,0.00000000000,34344.00000000000,1,81,424,0.48000000000,81,424,0.48000000000,81,81
21NYDECA_WQX-13011803,141,6855.00000000000,8138278.75677000000,81,81,0,81.00000000000,0.00000000000,555255.00000000000,1,81,6855,9.97660000000,81,6855,9.97660000000,81,81
21NYDECA_WQX-13011700,142,3888.00000000000,4615846.50712000000,81,81,0,81.00000000000,0.00000000000,314928.00000000000,1,81,3888,3.49350000000,81,3888,3.49350000000,81,81
21NYDECA_WQX-13011519,143,36.00000000000,42739.31951040000,81,81,0,81.00000000000,0.00000000000,2916.00000000000,1,81,36,0.14400000000,81,36,0.14400000000,81,81
21NYDECA_WQX-13011401,144,19308.00000000000,22922521.69740000000,81,81,0,81.00000000000,0.00000000000,1563948.00000000000,1,81,19308,15.82840000000,81,19308,15.82840000000,81,81
21NYDECA_WQX-13011003,145,75240.00000000000,89325177.77670000000,81,81,0,81.00000000000,0.00000000000,6094440.00000000000,1,81,75240,20.25660000000,81,75240,20.25660000000,81,81
21NYDECA_WQX-12041001,148,83629.00000000000,99284626.42600000000,81,81,0,81.00000000000,0.00000000000,6773949.00000000000,1,81,83629,26.33570000000,81,83629,26.33570000000,81,81
21NYDECA_WQX-12023100,149,549.00000000000,651774.62253400000,81,81,0,81.00000000000,0.00000000000,44469.00000000000,1,81,549,2.97690000000,81,549,2.97690000000,81,81
21NYDECA_WQX-12022301,150,13067.00000000000,15513185.77900000000,81,81,0,81.00000000000,0.00000000000,1058427.00000000000,1,81,13067,8.42690000000,81,13067,8.42690000000,81,81
21NYDECA_WQX-12022101,151,1.00000000000,1187.20331973000,81,81,0,81.00000000000,0.00000000000,81.00000000000,1,81,1,33.33330000000,81,1,33.33330000000,81,81
21NYDECA_WQX-12021081,152,2.00000000000,2374.40663947000,81,81,0,81.00000000000,0.00000000000,162.00000000000,1,81,2,0.45870000000,81,2,0.45870000000,81,81
21NYDECA_WQX-12013101,153,1809.00000000000,2147650.80540000000,81,81,0,81.00000000000,0.00000000000,146529.00000000000,1,81,1809,43.46470000000,81,1809,43.46470000000,81,81
21NYDECA_WQX-12012400,154,1293.00000000000,1535053.89242000000,81,81,0,81.00000000000,0.00000000000,104733.00000000000,1,81,1293,6.76570000000,81,1293,6.76570000000,81,81
21NYDECA_WQX-12011D02,156,179.00000000000,212509.39423200000,81,81,0,81.00000000000,0.00000000000,14499.00000000000,1,81,179,1.06680000000,81,179,1.06680000000,81,81
21NYDECA_WQX-12011C03,157,20261.00000000000,24053926.46110000000,81,81,0,81.00000000000,0.00000000000,1641141.00000000000,1,81,20261,25.92880000000,81,20261,25.92880000000,81,81
21NYDECA_WQX-12011B14,158,18284.00000000000,21706825.49800000000,81,81,0,81.00000000000,0.00000000000,1481004.00000000000,1,81,18284,43.71970000000,81,18284,43.71970000000,81,81
21NYDECA_WQX-12011A00,159,11246.00000000000,13351288.53370000000,81,81,0,81.00000000000,0.00000000000,910926.00000000000,1,81,11246,16.47140000000,81,11246,16.47140000000,81,81
21NYDECA_WQX-12011401,160,5327.00000000000,6324232.08422000000,81,81,0,81.00000000000,0.00000000000,431487.00000000000,1,81,5327,20.40370000000,81,5327,20.40370000000,81,81
21NYDECA_WQX-12011105,161,27034.00000000000,32094854.54570000000,81,81,0,81.00000000000,0.00000000000,2189754.00000000000,1,81,27034,20.98900000000,81,27034,20.98900000000,81,81
21NYDECA_WQX-12010142,162,34389.00000000000,40826734.96230000000,81,81,0,81.00000000000,0.00000000000,2785509.00000000000,1,81,34389,19.20920000000,81,34389,19.20920000000,81,81
21NYDECA_WQX-12010101,163,282992.00000000000,335969041.85800000000,81,81,0,81.00000000000,0.00000000000,22922352.00000000000,1,81,282992,22.96730000000,81,282992,22.96730000000,81,81
21NYDECA_WQX-12010001,164,1548638.00000000000,1838548174.67000000000,81,81,0,81.00000000000,0.00000000000,125439678.00000000000,1,81,1548638,21.02870000000,81,1548638,21.02870000000,81,81
21NYDECA_WQX-11042402,165,13.00000000000,15433.64315650000,81,81,0,81.00000000000,0.00000000000,1053.00000000000,1,81,13,0.06600000000,81,13,0.06600000000,81,81
21NYDECA_WQX-11042302,166,1106.00000000000,1313046.87162000000,81,81,0,81.00000000000,0.00000000000,89586.00000000000,1,81,1106,1.59880000000,81,1106,1.59880000000,81,81
21NYDECA_WQX-06030006,167,2522782.00000000000,2995055165.36000000000,81,81,0,81.00000000000,0.00000000000,204345342.00000000000,1,81,2522782,24.42280000000,81,2522782,24.42280000000,81,81
21NYDECA_WQX-06023201,168,270.00000000000,320544.89632800000,81,81,0,81.00000000000,0.00000000000,21870.00000000000,1,81,270,7.80800000000,81,270,7.80800000000,81,81
21NYDECA_WQX-06022503,169,39484.00000000000,46875535.87630000000,81,81,0,81.00000000000,0.00000000000,3198204.00000000000,1,81,39484,30.69220000000,81,39484,30.69220000000,81,81
