Name,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MAJORITY_C,MAJORITY_P,MINORITY,MINORITY_C,MINORITY_P,MEDIAN,PCT90
Big Stream @ Dundee-Glenora Rd,84,4.00000000000,4748.81327893000,82,82,0,82.00000000000,0.00000000000,328.00000000000,1,82,4,40.00000000000,82,4,40.00000000000,82,82
Big Salmon Creek Above Fork - Rapid Response,85,50863.00000000000,60384722.45160000000,82,82,0,82.00000000000,0.00000000000,4170766.00000000000,1,82,50863,64.68400000000,82,50863,64.68400000000,82,82
Big Creek @ California Rd,86,15331.00000000000,18201014.09480000000,82,82,0,82.00000000000,0.00000000000,1257142.00000000000,1,82,15331,36.90660000000,82,15331,36.90660000000,82,82
Beaver Creek,87,51.00000000000,60547.36930640000,82,82,0,82.00000000000,0.00000000000,4182.00000000000,1,82,51,0.39840000000,82,51,0.39840000000,82,82
Barrile Site,88,128.00000000000,151962.02492600000,82,82,0,82.00000000000,0.00000000000,10496.00000000000,1,82,128,2.41740000000,82,128,2.41740000000,82,82
Banks Road,89,535.00000000000,635153.77605700000,82,82,0,82.00000000000,0.00000000000,43870.00000000000,1,82,535,1.27830000000,82,535,1.27830000000,82,82
21NYDECA_WQX-SWINGBRR_09_0108_DH,93,182.00000000000,216071.00419100000,82,82,0,82.00000000000,0.00000000000,14924.00000000000,1,82,182,0.08990000000,82,182,0.08990000000,82,82
21NYDECA_WQX-ROUNDP_080152_DH,95,550.00000000000,652961.82585300000,82,82,0,82.00000000000,0.00000000000,45100.00000000000,1,82,550,1.16120000000,82,550,1.16120000000,82,82
21NYDECA_WQX-16012102,105,6876.00000000000,8163210.02649000000,82,82,0,82.00000000000,0.00000000000,563832.00000000000,1,82,6876,8.98640000000,82,6876,8.98640000000,82,82
21NYDECA_WQX-16012100,106,334.00000000000,396525.90879100000,82,82,0,82.00000000000,0.00000000000,27388.00000000000,1,82,334,0.32130000000,82,334,0.32130000000,82,82
21NYDECA_WQX-15012105,108,63.00000000000,74793.80914320000,82,82,0,82.00000000000,0.00000000000,5166.00000000000,1,82,63,0.08340000000,82,63,0.08340000000,82,82
21NYDECA_WQX-15011001,109,26.00000000000,30867.28631310000,82,82,0,82.00000000000,0.00000000000,2132.00000000000,1,82,26,0.11520000000,82,26,0.11520000000,82,82
21NYDECA_WQX-14042201,110,10.00000000000,11872.03319730000,82,82,0,82.00000000000,0.00000000000,820.00000000000,1,82,10,0.00880000000,82,10,0.00880000000,82,82
21NYDECA_WQX-14041077,111,260.00000000000,308672.86313100000,82,82,0,82.00000000000,0.00000000000,21320.00000000000,1,82,260,0.75120000000,82,260,0.75120000000,82,82
